id,region_id,name,description,image_url
114,34,フリンダース・ストリート駅,メルボルンのシンボルであり、ビクトリア様式の美しい黄色い駅舎。 時計台の下で待ち合わせをする、メルボルン市民の日常の中心地。 夜になるとライトアップされ、ロマンチックな雰囲気を醸し出します。 メルボルンの歴史と、ヨーロッパのような雰囲気を象徴する建築。 この美しい駅舎を背景に、メルボルンの旅の始まりを記念しましょう。 街の活気と歴史を感じられる、美しいランドマークです。,/images/tourist_spot/114.jpg
115,34,王立植物園,メルボルン市街の中心にある、広大で手入れの行き届いた美しい植物園。 世界中から集められた様々な植物が植えられ、四季折々の美しさが楽しめます。 湖畔や芝生でのんびりピクニックをする、市民の憩いの場。 メルボルンの都会の喧騒を忘れさせてくれる、緑豊かなオアシス。 美しい花々や珍しい植物を眺めながら、ゆったりとした時間を過ごしましょう。 メルボルンの自然と安らぎを感じられる最高の場所です。,/images/tourist_spot/115.jpg
116,34,フィリップ島,メルボルン近郊にあり、野生のペンギンやコアラに出会える自然豊かな島。 夜になると、小さなフェアリーペンギンたちが海から戻ってくる「パレード」は感動的。 コアラを間近で見られる保護センターなど、野生動物との出会いが豊富です。 南極海から打ち寄せる波が荒々しい、自然の力強さも感じられます。 オーストラリアならではの、可愛らしい野生動物との触れ合いを体験。 自然と動物好きにはたまらない、メルボルンからの日帰りスポットです。,/images/tourist_spot/116.jpg
117,35,クオッカ,ロットネスト島に生息する、世界一幸せな動物と呼ばれる小型の有袋類。 人懐っこく、近づいても逃げないため、一緒に「セルフィー（自撮り）」が可能。 彼らの可愛らしい笑顔は、SNSでも世界的な人気を集めています。 ロットネスト島以外ではほとんど見られない、オーストラリアの固有種。 この可愛い動物との出会いは、旅の忘れられない思い出になるでしょう。 ぜひクオッカの笑顔に癒やされてみてください。,/images/tourist_spot/117.jpg
118,35,ビーチ,ロットネスト島内は車の乗り入れが制限されており、移動は主に自転車。 美しいビーチや透き通った海を眺めながら、島を一周するサイクリングは最高。 島の自然を肌で感じながら、自分のペースで絶景スポットを巡れます。 クオッカとの出会いを楽しみながら、健康的でアクティブな一日を。 オーストラリアの美しい自然の中で、爽快なサイクリングを楽しみましょう。 自由に、気持ちよく、島の魅力を満喫できるアクティビティです。,/images/tourist_spot/118.jpg
119,35,サイクリング,ロットネスト島には、63か所もの白砂とターコイズブルーの海を持つ美しいビーチが点在します。 車が乗り入れ禁止の島では、自転車で巡りながらお気に入りの入り江を見つけるのが醍醐味です。 波が穏やかなザ・ベイスンやリトル・サーモン・ベイは、シュノーケリングに最適。 何よりも、「世界一幸せな動物」クオッカがビーチ周辺にも姿を現すのが最大の魅力です。 手つかずの自然と、透明度の高い海が織りなす非日常の絶景が広がります。 最高のビーチリラックスと可愛らしい動物との出会いを両方楽しめる楽園です。,/images/tourist_spot/119.jpg
120,36,ワット・ポー,巨大な「涅槃仏（ねはんぶつ）」が安置されている、バンコク最古の格式高い寺院。 全長46mの金色の涅槃仏は、その大きさと美しさに圧倒されます。 タイ古式マッサージの総本山としても知られ、マッサージを受けることも可能。 敷地内には多くの仏塔や仏像があり、タイ仏教の美を堪能できます。 タイの信仰と芸術が凝縮された、バンコク必見の寺院。 タイ仏教の静謐な雰囲気の中で、涅槃仏の威厳を感じてください。,/images/tourist_spot/120.jpg
121,36,ワット・アルン,「暁の寺」として知られ、チャオプラヤ川沿いに建つ美しい寺院。 壮麗な大仏塔（プラーン）は、陶器の破片で装飾されており、繊細な美しさです。 特に夕暮れ時、太陽の光を受けて輝く姿は息をのむほど幻想的。 川を挟んだ対岸からの眺めも美しく、写真撮影に最適です。 タイの歴史と、壮麗な建築美を象徴する寺院。 チャオプラヤ川のクルーズと共に、その雄大な姿を眺めましょう。,/images/tourist_spot/121.jpg
122,36,王宮,歴代シャム国王の居城であり、タイで最も格式の高い歴史的建造物群。 敷地内にはエメラルド仏が安置されたワット・プラケオ（エメラルド寺院）があります。 豪華絢爛な宮殿や仏塔は、タイの芸術と文化の粋を集めたもの。 厳格な服装規定があり、露出度の高い服装は入場できません。 タイ王室の歴史と、仏教への深い信仰を感じられる場所です。 タイの威厳と美しさが凝縮された、最も重要な聖地を訪れましょう。,/images/tourist_spot/122.jpg
123,36,カオサン通り,世界中のバックパッカーが集まる、自由で活気あふれるストリート。 安宿、屋台、バー、旅行会社などがひしめき合い、独特の雰囲気。 マッサージやヘナタトゥーなど、安価なサービスも楽しめます。 夜になるとネオンが輝き、音楽が鳴り響く、国際色豊かな賑わいを見せます。 タイのローカルな雰囲気と、世界中の旅人が交差する場所。 アジアの熱気と自由な空気を感じながら、賑わいを楽しみましょう。,/images/tourist_spot/123.jpg
124,36,チャトゥチャック・ウィークエンド・マーケット,週末にのみ開催される、世界最大級の巨大な屋外マーケット。 衣料品、雑貨、美術品、ペット用品など、ありとあらゆるものが並びます。 迷路のような通路を歩きながら、掘り出し物を見つけるのが醍醐味。 安くて美味しい屋台グルメも豊富で、タイの庶民の味を楽しめます。 タイの活気と熱気が凝縮された、エキサイティングな買い物スポット。 タイならではのお土産探しと、ローカルな雰囲気を満喫しましょう。,/images/tourist_spot/124.jpg
125,37,パトンビーチ,プーケットで最も有名で、活気に満ちたビーチリゾートの中心地。 昼間は海水浴やマリンスポーツを楽しむ人々で賑わいます。 夜になるとバーやクラブが並ぶバングラー通りが熱狂的なナイトライフを提供。 レストランやショッピングモールも充実し、利便性が高いエリアです。 タイの陽気なリゾートの雰囲気と、エキサイティングな夜の顔を持つ場所。 ビーチでのリラックスと、賑やかなナイトライフを楽しみたい方におすすめです。,/images/tourist_spot/125.jpg
126,37,ピピ島,エメラルドグリーンの海と、切り立つ石灰岩の絶壁が美しいリゾートアイランド。 映画『ザ・ビーチ』のロケ地となったマヤベイの幻想的な景色が有名。 シュノーケリングやダイビングで、美しいサンゴ礁と熱帯魚に出会えます。 プーケットやクラビからの日帰りツアーで訪れることができます。 タイ屈指の美しい自然が残る、手つかずの楽園。 絵葉書のような絶景の中で、至福のビーチリラックスを体験しましょう。,/images/tourist_spot/126.jpg
127,37,ビッグ・ブッダ,プーケットの丘の上にそびえ立つ、巨大な白い大仏像。 像の台座からは、プーケット島全景と美しい海を一望できる絶景。 大仏は島を見守るように座しており、静かで神聖な雰囲気に包まれています。 プーケットのランドマークであり、人々の信仰を集める場所。 プーケットの美しい自然と、タイ仏教の静謐さを感じられる場所です。 絶景を楽しみながら、平和を祈るひとときを過ごしましょう。,/images/tourist_spot/127.jpg
128,37,オールドタウン,プーケット島の歴史を感じる、パステルカラーのポルトガル様式の建物が並ぶ街並み。 中華系とヨーロッパ系の文化が融合した、独特の雰囲気が魅力です。 おしゃれなカフェやブティック、壁画アートが点在し、散策が楽しい。 週末にはナイトマーケットが開かれ、さらに活気づきます。 タイのリゾートとは異なる、歴史と文化の深さを感じられる場所。 レトロでカラフルな街並みで、ノスタルジックな写真を撮ってみませんか。,/images/tourist_spot/128.jpg
129,37,シミラン諸島,エメラルドグリーンの海と、世界トップクラスの透明度を誇るダイビングスポット。 奇岩が点在するユニークな景観と、手つかずの自然が魅力の国立公園。 サンゴ礁やウミガメなど、豊かな海洋生物に出会えるダイバーの聖地。 プーケットからスピードボートでアクセスし、日帰りや宿泊が可能です。 タイの海が持つ究極の美しさを体験できる、まさに海の楽園。 世界有数の透明度を誇る海で、最高のシュノーケリング・ダイビングを。,/images/tourist_spot/129.jpg
130,38,ギザのピラミッドとスフィンクス,人類史上最大の謎とロマンを秘めた、世界七不思議の一つ。 クフ王、カフラー王、メンカウラー王の巨大なピラミッドが砂漠にそびえ立ちます。 ファラオの永遠の眠りを守るように、巨大なスフィンクスがたたずみます。 紀元前の巨大な建築物に、人類の知恵と力の壮大さを感じさせられます。 エジプト文明のシンボルであり、世界中の人々を魅了し続ける遺跡。 砂漠の壮大な景色の中で、古代のロマンに思いを馳せましょう。,/images/tourist_spot/130.jpg
131,38,大エジプト博物館 (GEM),世界中の期待を集める、エジプト考古学の最新かつ最大の博物館。 ツタンカーメン王の黄金の秘宝など、貴重な遺産が多数展示される予定です。 最新の技術を駆使した展示方法で、古代エジプト文明を深く学べます。 ギザのピラミッドのすぐ近くに位置し、観光の拠点としても最適。 古代の至宝が一同に会する、エジプト文明の新たな殿堂。 人類の歴史を塗り替えるかもしれない、世紀の発見に触れましょう。,/images/tourist_spot/131.jpg
132,38,ハン・ハリーリ市場,イスラム地区に位置する、中東らしい活気あふれる巨大なスーク（市場）。 香辛料、ランプ、金銀細工、民芸品など、あらゆるものが並びます。 迷路のような細い路地を歩けば、異国情緒あふれる雰囲気に包まれます。 老舗のカフェでお茶を飲み、水タバコを楽しむのも異文化体験。 中東の熱気と喧騒、そして独特の文化を感じられる場所です。 エジプトのローカルな雰囲気を肌で感じながら、買い物と交渉を楽しみましょう。,/images/tourist_spot/132.jpg
133,38,シタデル,ムカッタム丘の上に建つ、アイユーブ朝のサラディンが築いた要塞。 オスマン帝国時代のムハンマド・アリ・モスクの壮麗な姿が印象的です。 城壁からは、カイロの街全体とピラミッドを一望する絶景が楽しめます。 エジプトのイスラム教徒の歴史と権力の中心を感じられる場所。 カイロの街を見守る、歴史の重みを感じさせる要塞です。 壮大なモスクと、カイロの街のパノラマビューを堪能しましょう。,/images/tourist_spot/133.jpg
134,39,カルナック神殿,アメン大神を祀る、古代エジプト最大の神殿複合体。 巨大な柱が立ち並ぶ大列柱室の迫力は、見る者を圧倒します。 歴代ファラオたちが拡張を続けた、エジプト信仰の中心地。 巨大なオベリスクや、羊の頭を持つスフィンクス参道など見どころが豊富。 古代エジプトの権力と信仰の巨大なスケールを体感できます。 人類の創造力の驚異を感じられる、壮大な遺跡を訪れましょう。,/images/tourist_spot/134.jpg
135,39,ルクソール神殿,ナイル川のほとりに建つ、夜のライトアップが美しい神殿。 カルナック神殿とスフィンクス参道で結ばれていた、古代エジプトの重要な神殿。 ラムセス2世の巨像やオベリスクが、神殿の入り口を守ります。 夜になると幻想的にライトアップされ、昼間とは違うロマンチックな雰囲気に。 ナイル川の風景と共に、古代エジプトの美しさを堪能できます。 闇夜に浮かび上がる、神秘的な神殿の姿をご覧ください。,/images/tourist_spot/135.jpg
136,39,王家の谷,新王国時代のファラオや王族が葬られた、岩山の谷にある墓地。 ツタンカーメン王の墓が発見された場所として特に有名です。 豪華な装飾と色鮮やかな壁画が残る墓の内部を見学できます。 死後の世界へと旅立った古代王族の、永遠の眠りの地。 古代エジプトの死生観と、芸術の高さに触れる貴重な体験。 岩壁に刻まれた、ファラオたちの歴史の物語を探訪しましょう。,/images/tourist_spot/136.jpg
137,39,ハトシェプスト女王葬祭殿,古代エジプト史上、唯一の女性ファラオ、ハトシェプスト女王の偉業を称える神殿。 岩山を背景に、３段のテラスが幾何学的に広がる独特の建築美。 広大な敷地と、現代的なデザインにも通じる洗練された美しさが魅力。 古代エジプトの女性の権力と、その壮大な物語を感じさせます。 女王の偉大な統治の証として残された、美しい神殿を訪れましょう。 エジプトの歴史を彩った、強き女性の足跡を辿ってください。,/images/tourist_spot/137.jpg
138,40,アブ・シンベル神殿,ラムセス2世が建造させた、岩山を削って作られた巨大な神殿。 高さ20mを超えるラムセス2世の巨像が、神殿の入り口を守ります。 年に二度、至聖所が太陽光で照らされる神秘的な現象が起こります。 アスワン・ハイ・ダム建設時に移築された、人類の英知の結晶。 古代エジプトの偉大なファラオの権力と、建築技術の驚異を体感。 エジプト最南端で、古代のロマンと迫力に圧倒されましょう。,/images/tourist_spot/138.jpg
139,40,イシス神殿（フィラエ神殿）,ナイル川に浮かぶアギルキア島に移築された、女神イシスを祀る美しい神殿。 水面に映る神殿の姿が幻想的で、特に夜のライトアップが有名です。 プトレマイオス朝時代に建てられた、比較的新しい時代の神殿。 ダム建設による水没から救われた、人類の努力の結晶でもあります。 ナイル川の美しい水景と、古代の信仰が融合した神聖な場所。 ボートに乗って訪れる、水上の神秘的な神殿を体験しましょう。,/images/tourist_spot/139.jpg
140,40,アスワン・ハイ・ダム,エジプトの治水と電力供給を担う、ナイル川に建設された巨大なダム。 20世紀のエジプトの近代化を象徴する、重要なインフラ施設。 ダム湖であるナセル湖は、世界最大級の人工湖として知られています。 その建設により、多くの遺跡が水没の危機から移築されました。 エジプトの現代史と、ナイル川の恵みと脅威を感じられる場所。 壮大な人工構造物と、湖の広大さに驚嘆しましょう。,/images/tourist_spot/140.jpeg
141,40,ヌビア村,アスワン近郊にある、エジプトの少数民族ヌビア人の伝統的な村。 カラフルな家並みや、壁に描かれたアートがエキゾチックな雰囲気。 ナイル川のほとりで、素朴で温かい人々の暮らしに触れることができます。 ボートに乗って訪れる、ナイル川流域の静かで美しい場所。 エジプトのもう一つの文化、ヌビア人の生活と伝統を体験。 異文化交流と、ナイル川の穏やかな景色を楽しみましょう。,/images/tourist_spot/141.jpg
142,41,マスジェデ・ナスィーロル・モスク,「ピンク・モスク」として知られる、ステンドグラスが美しいモスク。 早朝の光がステンドグラスを通り抜け、内部を色鮮やかに照らします。 柱や天井の精巧なタイルの装飾も、イランの芸術の粋を集めたもの。 朝の限られた時間だけ見られる、幻想的な光のショーは必見です。 イラン・イスラム建築の美と、光のマジックを体験できる場所。 光と色彩が織りなす、夢のような空間を訪れましょう。,/images/tourist_spot/142.png
143,41,エラム庭園,シラーズにある、ペルシャ式庭園の典型的な様式を持つ美しい庭園。 世界遺産にも登録されており、水路と緑、そして壮麗な建物が調和しています。 「天国」を意味する名の通り、安らぎと美しさに満ちた空間。 庭園の中心には、カジャール朝時代の美しい宮殿が建っています。 イランの乾燥地帯における、水と緑への人々の憧れを感じられる場所。 ペルシャ文化の優雅さと、自然の美しさを堪能してください。,/images/tourist_spot/143.jpg
144,41,ハフェズ廟,イランの国民的詩人であり、ペルシャ文学の最高峰とされるハフェズの墓。 ペルシャ式庭園の中に建てられた、ドーム型の美しい廟。 多くのイラン人が詩を朗誦し、彼への敬意を示す文化の中心地。 夜になるとライトアップされ、ロマンチックで神秘的な雰囲気に包まれます。 ペルシャの詩情と、人々の文学への深い愛を感じられる場所。 イランの精神文化に触れる、静かで美しい空間です。,/images/tourist_spot/144.jpeg
145,42,イマーム広場,世界で最も美しい広場の一つと称される、広大で壮麗な広場。 広場を囲むイマーム・モスク、シェイフ・ロトフォッラー・モスク、アリカプ宮殿が圧巻。 かつてはポロ競技が行われ、サファヴィー朝の栄華を今に伝えます。 夕暮れ時、広場が夕日に染まる光景は、息をのむ美しさです。 イラン・イスラム建築の粋を集めた、世界遺産の景観。 ペルシャの歴史と美意識が凝縮された、壮大な空間を歩きましょう。,/images/tourist_spot/145.jpeg
146,42,イマーム・モスク,イマーム広場に面して建つ、イラン・イスラム建築の傑作とされるモスク。 青いタイルで覆われたドームとミナレットの美しさは圧巻です。 タイルの色彩と、光の加減で変化するドームの模様が幻想的。 音響効果を計算した設計も素晴らしく、イスラム芸術の最高峰を体感できます。 サファヴィー朝の最盛期の技術と芸術が詰まった場所。 青いタイルの輝きが目に焼きつく、世界的な名建築です。,/images/tourist_spot/146.jpg
147,42,シー・オ・セ・ポル,イスファハンのザヤンデ川に架かる、33のアーチを持つ美しい橋。 夜になるとアーチがライトアップされ、水面に映る姿が幻想的です。 橋の上は人々の憩いの場となっており、地元の雰囲気を感じられます。 サファヴィー朝の時代に建設された、歴史的価値の高い橋。 水辺のロマンチックな雰囲気と、ペルシャの歴史を感じられる場所。 美しい橋の上で、イランの人々の日常と歴史に触れましょう。,/images/tourist_spot/147.jpg
148,42,チェヘル・ソトゥーン宮殿,「40本の柱の宮殿」を意味する、サファヴィー朝の夏の離宮。 実際は20本の柱が、水面に映り込んで40本に見えるという錯覚を利用しています。 内部には、サファヴィー朝の歴史や宴会の様子を描いた壁画が残ります。 ペルシャ式庭園の中に佇む、優雅で洗練された建築。 イランの芸術と、王室の華やかな生活を垣間見られる場所。 静かな庭園の中で、ペルシャの優雅な美意識を堪能してください。,/images/tourist_spot/148.jpg
149,43,ヤズド旧市街,「アドーベ（日干しレンガ）」でできた建物が密集する、砂漠の街の旧市街。 迷路のような細い路地や、日差しを遮るバッドギール（風採り塔）が特徴的。 ゾロアスター教の歴史が色濃く残り、古代ペルシャの面影を感じさせます。 屋上からの旧市街の眺めは、砂漠の独特な景観美を象徴しています。 砂漠という厳しい環境で築かれた、人々の知恵と工夫の結晶。 古代ペルシャの面影が残る、静かで神秘的な街を散策しましょう。,/images/tourist_spot/149.jpg
150,43,沈黙の塔,ゾロアスター教徒が鳥葬を行った、山の上にある歴史的な施設。 宗教的な習慣により、遺体を自然に還す場所として使われていました。 砂漠の壮大な景色の中に、静かにたたずむ神秘的な塔。 ゾロアスター教徒の死生観と、古代からの信仰の歴史を感じられます。 山の上からの砂漠の景観も素晴らしく、静かな感動を覚えます。 古代ペルシャの独特の文化と歴史に触れる、興味深い場所です。,/images/tourist_spot/150.jpg
151,43,ジャーメ・モスク,ヤズド旧市街にそびえる、イラン・イスラム建築の傑作モスク。 高くそびえる美しいミナレットと、青いタイルの装飾が特徴的。 特に、夜にライトアップされた姿は、幻想的な美しさです。 イランで最も美しいアーチの一つを持つと言われる門も見どころ。 砂漠の街のシンボルとして、人々の信仰を集めてきた壮麗な建築。 青いタイルの繊細な美しさと、モスクの威厳を感じてください。,/images/tourist_spot/151.jpeg
152,43,ゾロアスター教の火の神殿,古代ペルシャの宗教、ゾロアスター教の聖なる火が燃え続ける神殿。 1500年以上も燃え続けているという炎は、ゾロアスター教徒の信仰の象徴。 神殿内部からガラス越しに、その神聖な炎を拝観することができます。 ゾロアスター教の歴史と教義について学べる展示もあります。 古代ペルシャの信仰の中心であり、神秘的な雰囲気に満ちた場所。 人類の歴史に残る、最も古い信仰の炎を間近で見てみましょう。,/images/tourist_spot/152.jpg
153,44,ゴレスタン宮殿,カジャール朝時代の王宮で、豪華絢爛な装飾が施された世界遺産。 特に「鏡の間」の、無数の鏡を使った装飾は、息をのむ美しさ。 イランの近代史と、カジャール朝の豪華な宮廷文化を伝える場所です。 ヨーロッパの建築様式とペルシャの伝統が見事に融合。 イランの豪華な歴史と芸術が凝縮された、テヘランの至宝。 鏡の輝きに満ちた空間で、ペルシャの華麗な美意識を体感してください。,/images/tourist_spot/153.jpg
154,44,アザディ・タワー,テヘランの西端に建つ、イランのモダンなシンボル的な白い塔。 イラン建国2500年を記念して建てられ、建築的な美しさを持つランドマーク。 高速道路の起点に位置し、テヘランの玄関口のような存在です。 展望台からは、テヘランの広大な街並みを一望できます。 イランの伝統と未来への希望を象徴する、美しい現代建築。 テヘランのダイナミズムを感じながら、街のパノラマビューを楽しみましょう。,/images/tourist_spot/154.jpg
155,44,テヘランのグランドバザール,テヘランの中心部に広がる、世界最大級の迷宮のような巨大な市場。 迷路のような通路に、金銀細工から絨毯まであらゆるものが並びます。 イスラム建築の美しいアーチやドームが、歴史的な雰囲気を醸し出します。 イランの商業の中心であり、人々の活気と熱気が溢れる場所。 テヘランの経済と文化の鼓動を肌で感じられる空間です。 イランの喧騒と活気を楽しみながら、お土産探しに挑戦しましょう。,/images/tourist_spot/155.jpg
156,44,サアダバード宮殿,パフラヴィー朝（最後の王朝）の王族が暮らした、広大な敷地を持つ夏の離宮。 敷地内には複数の宮殿があり、王族の豪華な生活を垣間見ることができます。 特に「白い宮殿」の内部は、当時の華麗な装飾がそのまま残ります。 広大な庭園はテヘラン市民の憩いの場となっており、散策も楽しめます。 イランの近代史と、王室の栄華と没落の物語を感じられる場所。 豪華な宮殿と美しい庭園で、イランの歴史の終焉を見つめましょう。,/images/tourist_spot/156.jpg
157,45,クトゥブ・ミナール,デリーの郊外にそびえる、赤砂岩でできた高さ72.5mの壮麗なミナレット。 インド最古のイスラム王朝である奴隷王朝時代に建設されました。 インド・イスラム様式の建築の傑作として、世界遺産に登録されています。 ミナレットの周囲には、モスクや他の歴史的建造物の遺跡が点在。 インドとイスラム文化が融合した、独自の美しさを感じられます。 デリーの歴史の深さと、イスラム建築の美しさに触れてください。,/images/tourist_spot/157.jpg
158,45,インド門,第一次世界大戦で戦死したインド兵を追悼するために建てられた巨大な門。 パリの凱旋門をモデルにしたと言われ、ニューデリーのシンボルです。 門の下には、永遠に燃え続ける火が灯され、人々の敬意を集めています。 夕方になるとライトアップされ、ロマンチックな雰囲気に包まれます。 インドの独立と歴史の重みを感じられる、象徴的なモニュメント。 デリーの広大な通りを彩る、歴史的な門を訪れましょう。,/images/tourist_spot/158.jpg
159,45,レッド・フォート（ラール・キラー）,ムガル帝国第5代皇帝シャー・ジャハーンが建設した巨大な赤砂岩の城塞。 かつてムガル帝国の中心地として栄華を極めた、歴史的な舞台です。 内部には、豪華な装飾が施された謁見の間や、王のプライベートな宮殿が残ります。 インドの独立記念日には、首相がここで演説を行う場所としても重要。 インドの歴史と、ムガル帝国の壮大な権力を体感できる場所。 赤砂岩の城壁に囲まれた、インドの歴史の深さに触れてください。,/images/tourist_spot/159.jpg
160,45,フマユーン廟,ムガル帝国第2代皇帝フマユーンの墓で、タージ・マハルの原型となった壮麗な建築。 広大なペルシャ式庭園「チャールバーグ」の中心に、赤砂岩と白大理石のコントラストが美しい廟が建ちます。 ムガル建築とペルシャ建築が見事に融合した、インド・イスラム建築の傑作。 その後のムガル建築に大きな影響を与え、インドの世界遺産群の礎となりました。 静かで厳かな雰囲気の中で、ムガル帝国の栄華の始まりを感じられます。 インドにおけるイスラム文化の美を体感できる、デリーの重要な歴史的スポットです。,/images/tourist_spot/160.jpg
161,46,タージ・マハル,ムガル帝国第5代皇帝シャー・ジャハーンが愛する王妃ムムターズ・マハルのために建てた白大理石の霊廟。 「世界で最も美しい墓」と称され、インド・イスラム芸術の最高峰として知られます。 朝日や夕日、満月の光によって刻々と色を変える幻想的な姿が人々を魅了します。 完全な左右対称の美と、大理石に施された精巧な宝石の象嵌細工（ピエトラ・ドゥーラ）。 永遠の愛のシンボルとして、世界中から多くの人がロマンを求めて訪れます。 ムガル建築の究極の美を体感し、愛と悲しみの物語に感動してください。,/images/tourist_spot/161.jpg
162,46,アグラ城塞,歴代ムガル皇帝が居城とした、赤砂岩で築かれた巨大な城塞（レッド・フォート）。 広大な城壁と堀に守られた内部には、豪華な宮殿やモスクが点在します。 **タージ・マハルを遠望できる「ムサンマン・ブルジ」**からの景色は格別。 ムガル帝国の政治の中心地として、多くの歴史的なドラマの舞台となりました。 ムガル建築の壮大さと、かつての権力の中心地の重厚な歴史を感じられます。 インドの歴史の深さと、ムガル皇帝たちの暮らしに思いを馳せてみましょう。,/images/tourist_spot/162.jpeg
163,46,ファテープル・シークリー,ムガル帝国第3代皇帝アクバルが建設した、赤砂岩の幻の都。 イスラム、ヒンドゥー、ジャイナ教など、様々な宗教・文化が融合した独自の建築様式。 水の確保が困難で短期間で放棄されたため、当時の姿がそのまま残る貴重な遺跡。 「パンチ・マハル」や「トルコの王妃の家」など、アクバル帝の先進性が伺える建物が点在。 ムガル帝国の栄華の瞬間が凝縮された、まるで時間が止まったかのような空間です。 壮大な赤砂岩の街を歩き、当時の人々の暮らしと歴史のロマンを感じてください。,/images/tourist_spot/163.jpg
164,46,イティマード・ウッダウラ廟,タージ・マハルに先立ち建設された、ムムターズ・マハルの祖父の霊廟。 タージ・マハルの「ベビー・タージ」とも呼ばれ、初期ムガル建築の貴重な例です。 白大理石を基調とし、精巧な宝石の象嵌細工が施された美しい装飾が特徴。 タージ・マハルへと発展する建築技術の原点を見ることができます。 細部にわたる繊細な装飾美は、タージ・マハルとは異なる優雅さを持っています。 ムガル建築の技術の変遷を辿る上で、非常に重要な美しい霊廟です。,/images/tourist_spot/164.jpg
165,47,アンベール城,象のタクシーで登城する体験が有名な、岩山の上にそびえる壮麗なムガル様式の城塞。 城内は、豪華な鏡の間（シーシュ・マハル）をはじめとする精巧な装飾で彩られています。 湖に映る城の姿は美しく、その壮大なスケールと歴史の重みを感じさせます。 城壁の上からは、周囲のアラーヴァリー山脈とマオタ湖の雄大な景色を一望できます。 ラージプート族の王族が暮らしたこの場所で、インドの王政の栄華を体感しましょう。 軍事要塞としての迫力と、宮殿としての華麗さを併せ持つ、ジャイプールの必見スポットです。,/images/tourist_spot/165.jpg
166,47,ハワー・マハル,ジャイプールの旧市街に立つ、ピンク色の砂岩で造られた5階建ての宮殿です。1799年に建設され、外壁には953個もの小窓がハニカム状に並んでいます。これは、当時外出を禁じられていた宮廷の女性たちが、外から見られることなく、街の祭りや様子を見物するために設けられました。効率よく風を取り込む構造から「風の宮殿」と呼ばれます。,/images/tourist_spot/166.jpg
167,47,シティパレス,ジャイプール旧市街の中心にある宮殿で、現在もマハラジャの子孫が住居として使用しています。ヒンドゥーとイスラムの様式が混ざり合った華やかな建築が特徴で、敷地の一部は博物館として公開されています。特に、美しい色彩と緻密な装飾が施された**「クジャクの扉」**がある中庭は、写真映えするスポットとして人気です。,/images/tourist_spot/167.jpg
168,47,ジャンタル・マンタル,18世紀初頭、マハラジャのジャイ・シング2世によって建設された巨大な天文観測施設群です。敷地内には、高さ27m以上ある世界最大級の日時計「サムラート・ヤントラ」をはじめ、星座や太陽の動きを観測するための20以上のユニークな観測儀が並びます。当時の高度な天文学の知識を示す貴重な遺産として世界遺産に登録されています。,/images/tourist_spot/168.jpg
169,48,万里の長城,紀元前から続く、中国歴代王朝が北方民族の侵入を防ぐために築いた世界最大の軍事防衛施設です。その全長は数千キロにも及び、ユネスコ世界遺産に登録されています。山々の尾根に沿って連なる壮大な城壁と望楼は圧巻で、人類史上最大規模の建造物として、悠久の歴史と自然の絶景を体感できます。,/images/tourist_spot/169.jpg
170,48,故宮博物院（紫禁城）,明・清王朝の24人の皇帝が暮らした旧王宮で、かつては一般人の立ち入りが禁じられていたため「紫禁城」と呼ばれていました。世界最大の木造建築群であり、左右対称に配置された壮麗な宮殿や広場が広がります。中国の皇室文化と建築技術の精華を見ることができ、世界遺産にも登録されています。,/images/tourist_spot/170.jpg
171,48,天安門広場,世界最大の広場の一つで、中華人民共和国の首都北京のシンボルです。広場の北には毛沢東の肖像画が掲げられた天安門があり、南には人民英雄記念碑や毛主席記念堂が建っています。かつて多くの歴史的事件の舞台となり、現在は国旗掲揚・降納式が観光客に人気で、中国の政治と歴史の中心地です。,/images/tourist_spot/171.jpg
172,48,天壇（てんだん）,明・清の皇帝が五穀豊穣を天に祈る祭祀を行った場所で、世界遺産に登録されています。古代中国の宇宙観「天円地方（天は円、地は方）」に基づき、北が円形、南が方形の敷地を持ちます。青い瑠璃瓦の丸屋根が美しい祈年殿と、冬至に祭天を行った圜丘壇が主要な建築物で、その神秘的な空間はパワースポットとしても知られます。,/images/tourist_spot/172.jpg
173,48,頤和園（いわえん）,北京郊外にある広大な皇室庭園で、清王朝の歴代皇帝が避暑地や離宮として利用しました。昆明湖と万寿山を中心に構成され、杭州の西湖を模した優美な景観が特徴です。特に、西太后が海軍の予算を流用して造らせたという大理石の船や、長い渡り廊下長廊が見どころで、世界遺産に登録されています。,/images/tourist_spot/173.jpg
174,49,兵馬俑（へいばよう）,"中国を初めて統一した秦の始皇帝の陵墓の東側に埋められていた、約8,000体にも及ぶ等身大の陶製の兵士や馬の像です。紀元前3世紀に作られ、一体ずつ表情や髪型が異なり、当時の軍隊の様子をリアルに再現しています。世界遺産にも登録されたこの古代の軍団は、その壮大なスケールで見る者を圧倒します。",/images/tourist_spot/174.jpg
175,49,大雁塔（だいがんどう）,西安市内にある慈恩寺の境内に立つ、唐代の652年に建立された七重の仏塔です。三蔵法師として知られる玄奘が、インドから持ち帰った大量の仏教経典や仏像を保存・翻訳するために建設を上奏しました。仏教の歴史において重要な役割を果たし、現在も最上階からは西安市街を一望できます。,/images/tourist_spot/175.jpg
